Total_Likes,Total_Retweets,Series_Amount,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,Series_Amount_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled
15,61,12000000,166,476,203,0.090361446,0.36746988,0.620481928,0.590361446,110.3493976,0.596385542,0.590361446,0.740963855,0.120481928,0.102409639,0.464787852,0.749077563,1.519749504,1.101361632,28.12243092,1.521478211,1.101361632,0.466199631,0.32650919,0.304103612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023173097,0.044489397,0.03125,0,2.785031338,10.16517586,125.5657345,5.334797919,7.851511267,5.914559258,0.074595992,0.238047736,0.397670828,0.340246414,10.62201892,0.381910228,0.336910401,0.718111944,0.078228531,0.062870097,0.288785417,0.444960911,0.675801378,0.794612793,1.594259958,0.672458987,0.811147396,1.356092783,0.280929099,0.218322328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045684867,0.017177623,0.031886502,0.020573321,0
4,83,10000000,181,250,107,0.022099448,0.458563536,0.773480663,0.917127072,116.8453039,0.70718232,0.91160221,0.685082873,0.038674033,0.138121547,0.1474148,0.878569628,1.273038158,1.187333394,29.14710473,1.158256983,1.184590026,0.477550019,0.193351749,0.345984596,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.036074958,0.039371592,0.016393443,0.032786885,1.613625319,11.7533029,120.8859829,5.428264186,6.853829986,5.140483747,0.021040291,0.272281614,0.45587706,0.425463379,10.86647665,0.424690586,0.418789012,0.66527116,0.03329215,0.073436891,0.123954565,0.488036135,0.620660521,0.840623537,1.600241258,0.588609108,0.857587985,1.424212571,0.176130313,0.238903907,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.022993376,0.029247019,0.013043238,0.027808266
101,195,16000000,177,67,39,0.570621469,1.101694915,1.474576271,0.915254237,123.480226,1.395480226,0.892655367,0.576271186,0.11299435,0.152542373,0.88345664,1.336059104,1.335987023,1.171946743,42.72042975,1.297542223,1.160330214,0.495550308,0.31748401,0.360565811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.034849615,0.054792729,0.016666667,0.091666667,4.659664577,17.3096059,133.3061881,5.404102914,4.967620739,3.96961358,0.226324278,0.405356309,0.636671652,0.425073687,11.10672359,0.605333456,0.414897099,0.561849477,0.075150375,0.076783828,0.404781018,0.604416418,0.635677711,0.832499075,1.658207235,0.623470788,0.844193174,1.537333662,0.274179419,0.245695784,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.022522878,0.03660859,0.013212541,0.059628853
3,0,5500000,218,16,8,0.013761468,0,0.288990826,0.032110092,99.54587156,0.28440367,0.032110092,0.197247706,0.004587156,0.013761468,0.116767436,0,0.502498724,0.20109412,33.66602311,0.500538753,0.20109412,0.398836722,0.067728546,0.116767436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.056475971,0.094401014,0.023255814,0.093023256,1.389400374,0,106.6860572,5.629805363,3.158446428,2.294859639,0.013344582,0,0.228877485,0.030909571,10.19262074,0.224153135,0.030886436,0.195358935,0.004503599,0.012794375,0.101575835,0,0.353106411,0.186294414,1.623339122,0.35122637,0.187225602,0.999008681,0.065446041,0.101636188,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.028955079,0.049217165,0.01691864,0.060167985
9,2,24000000,159,259,111,0.056603774,0.012578616,0.308176101,0.006289308,93.37735849,0.308176101,0,0.559748428,0,0,0.231814063,0.158610317,0.561977583,0.079305159,33.8209506,0.561977583,0,0.510537009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.019649073,0.046442693,0,0.06122449,2.311162426,1.368679176,145.0011864,5.288315623,6.907327844,5.18422808,0.050060326,0.012357796,0.240769446,0.006241906,9.932950568,0.238679924,0,0.546081407,0,0,0.178389691,0.138378383,0.381703948,0.076845146,1.624049388,0.380631966,0,1.63645598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.015207562,0.03284012,0,0.045471718
6,12,8000000,181,453,334,0.033149171,0.066298343,0.629834254,0.082872928,113.3480663,0.591160221,0.082872928,0.270718232,0.005524862,0,0.208181344,0.309160331,0.768110579,0.445701109,75.19593192,0.729329435,0.445701109,0.492921036,0.074329415,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.054052806,0.090085974,0.077777778,0.133333333,1.952033647,4.385088643,115.3860936,5.428264186,7.772993554,6.531834172,0.030812185,0.060554216,0.401515201,0.075299822,10.7360594,0.379753194,0.075159569,0.267242562,0.005403991,0,0.164116717,0.240757192,0.467864417,0.381123099,1.726472837,0.451464122,0.384989568,1.520412187,0.071591948,0,0,0,0.014178011,0,0,0,0,0,0,0,0.213086335,0,0,0,0.028402043,0.048177042,0.031177279,0.073404529
29,100,2500000,204,4,2,0.205882353,0.568627451,0.725490196,0.303921569,126.8529412,0.62745098,0.279411765,0.651960784,0.039215686,0.068627451,1.134659822,1.767299038,1.283904626,0.670110875,60.79553021,1.270518831,0.639710254,0.571443663,0.194585254,0.253441491,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.027631646,0.067822943,0.005714286,0.114285714,3.419934321,12.81205904,90.37788214,5.557793269,1.711122546,1.122668606,0.137173353,0.306333354,0.438637853,0.221273667,11.22546306,0.394462561,0.206909561,0.633865371,0.033690364,0.048839177,0.447832762,0.6810937,0.623303546,0.537362322,1.703005014,0.616996904,0.52432748,2.089119897,0.177155985,0.191081257,0,0,0,0,0,0,0,0.013390343,0,0,0.213086335,0,0,0,0.019417418,0.041608487,0.005263907,0.067769959
33,80,8500000,209,4,2,0.157894737,0.425837321,0.784688995,0.349282297,116.3827751,0.61722488,0.33492823,0.822966507,0.071770335,0.04784689,0.570886093,1.162516498,1.036151823,0.944371974,30.33684118,1.022294719,0.941957414,0.492490535,0.258726959,0.213954649,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.031593319,0.05584428,0.032085561,0.042780749,3.546504584,11.55314664,116.8561022,5.584052472,1.711122546,1.122668606,0.114566793,0.26069476,0.459780945,0.244212468,10.84938325,0.390381134,0.235639317,0.795336287,0.054825361,0.037521005,0.325666384,0.565641298,0.557090545,0.706456512,1.606810315,0.55060777,0.718118727,1.517654696,0.22902457,0.167839732,0,0,0,0,0,0,0,0.013390343,0,0,0,0.533597491,0,0,0.021195514,0.037049885,0.020909622,0.034594997
1,9,1000000,182,180,96,0.005494505,0.049450549,0.615384615,0.175824176,111.8461538,0.615384615,0.175824176,0.269230769,0.016483516,0,0.074124932,0.241484189,0.837903603,0.495134484,31.23478125,0.837903603,0.495134484,0.444783716,0.127676851,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02961217,0.075129915,0,0.189189189,0.693923105,3.71274232,74.39312016,5.434222859,6.364037317,5.011639136,0.005427044,0.046189654,0.395558373,0.144761413,10.67920317,0.389641443,0.144224406,0.265791594,0.015441844,0,0.06771784,0.197578837,0.493242084,0.417165279,1.611522702,0.491391334,0.421790891,1.234050332,0.119865692,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.020329812,0.044009752,0,0.085254815
35,22,1000000,182,121,63,0.192307692,0.120879121,0.648351648,0.214285714,109.1593407,0.620879121,0.214285714,0.274725275,0.021978022,0,0.537382806,0.477913625,0.938714607,0.597614305,38.05378421,0.942667718,0.597614305,0.459784578,0.14701614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.031470206,0.045366811,0.033898305,0.016949153,3.604322598,6.105263395,74.39312016,5.434222859,5.788939856,4.517972406,0.131191824,0.102950888,0.409009071,0.169786437,10.57617159,0.391845222,0.169037736,0.271150414,0.020155475,0,0.314716015,0.332374728,0.527110636,0.488876759,1.641769657,0.526229686,0.495211124,1.318659057,0.136780978,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.021143039,0.03231842,0.021612473,0.015540692
1,19,15000000,208,389,227,0.004807692,0.091346154,0.615384615,0.4375,95.70192308,0.548076923,0.432692308,0.442307692,0.014423077,0,0.069337525,0.362921739,0.777804321,0.814089397,36.44435367,0.727377763,0.807745393,0.497858663,0.119514533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.020770715,0.030956098,0,0.046875,0.693923105,5.648177354,131.530705,5.578850201,7.533397554,6.051932798,0.004755977,0.080757538,0.395558373,0.283874573,10.03214671,0.361441998,0.279661267,0.433491904,0.013620724,0,0.063701901,0.272220847,0.471491338,0.628750719,1.6353911,0.4507068,0.635143834,1.552303904,0.11263564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.015854974,0.024423564,0,0.037184651
1,0,10000000,162,348,195,0.00617284,0,0.166666667,0.191358025,106.2839506,0.160493827,0.185185185,0.808641975,0,0,0.07856742,0,0.420735824,0.52907925,31.04904338,0.41573971,0.501206274,0.439281607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.012276054,0.037857187,0,0,0.693923105,0,120.8859829,5.30847687,7.359982307,5.865295732,0.006087798,0,0.144688535,0.15510338,10.4639644,0.139324222,0.150446368,0.781872931,0,0,0.071404041,0,0.31046415,0.441353,1.610564411,0.307039523,0.426246593,1.204021568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.010427111,0.028424978,0,0
102,102,9370000,154,85,41,0.74025974,0.662337662,1.279220779,0.798701299,125.8246753,1.24025974,0.785714286,0.655844156,0.357142857,0.103896104,1.422532009,1.387247141,1.60675353,1.09889945,42.07682565,1.604956354,1.084437059,0.516142937,0.480720747,0.306121236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.023179169,0.053907215,0.018691589,0.08411215,4.669567635,12.92920516,119.2566768,5.253872214,5.29325979,4.026067746,0.243944091,0.330413475,0.596577789,0.398877488,11.18949404,0.573829618,0.391005082,0.637550879,0.125342879,0.063386467,0.483686086,0.61485441,0.693093136,0.793272509,1.656101986,0.688843274,0.801531937,1.674723647,0.38940375,0.219352158,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.017180859,0.036231432,0.014426747,0.056494849
7,24,10000000,186,101,60,0.037634409,0.129032258,0.725806452,0.306451613,91.51612903,0.564516129,0.306451613,0.247311828,0,0,0.19082409,0.366895123,1.047561206,0.733493153,39.85490248,0.804466607,0.733493153,0.468601461,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.031598969,0.078379124,0.038674033,0.071823204,2.086435289,6.389953496,120.8859829,5.457741447,5.533498208,4.461493973,0.034645774,0.108789422,0.438754329,0.222603835,9.852300725,0.368541888,0.221278094,0.244389818,0,0,0.153174161,0.274455278,0.560440393,0.57835865,1.648450926,0.479538564,0.587192573,1.370304871,0,0,0.017328679,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.021197919,0.044995753,0.023300926,0.050882377
6,0,7000000,218,74,31,0.027522936,0,0.073394495,0.004587156,103.9082569,0.059633028,0.004587156,0.298165138,0,0,0.163977946,0,0.261383135,0.067728546,32.83755333,0.237350687,0.067728546,0.4684481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.036989071,0.031791816,0,0.064516129,1.952033647,0,112.2105087,5.629805363,5.102784367,3.712793354,0.025895869,0,0.068782666,0.004561891,10.3696768,0.056441606,0.004561393,0.293984614,0,0,0.135429899,0,0.213913522,0.065922378,1.619457586,0.197240897,0.066039563,1.369394178,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.023334548,0.024931373,0,0.047212666
10,64,9900000,207,0,0,0.048309179,0.309178744,0.367149758,0.188405797,122.5700483,0.342995169,0.178743961,0.68115942,0.004830918,0,0.256156318,0.887377943,0.703999043,0.449661005,20.51434903,0.692004767,0.442776289,0.497354759,0.069504805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.054351766,0.046590372,0.095238095,0,2.407198334,10.40020957,120.6329493,5.573623381,0,0,0.043474877,0.212519533,0.275405714,0.153162977,11.07429928,0.259074966,0.14617815,0.661554384,0.004738312,0,0.19238275,0.490767156,0.442988577,0.384047194,1.537049089,0.436719313,0.382782136,1.549026828,0.067103753,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.028472176,0.032911057,0.032741432,0
5,20,6500000,200,5,2,0.025,0.1,0.23,0.245,124.52,0.22,0.24,0.725,0,0,0.156516732,0.459407528,0.546436606,0.562634685,51.30409487,0.541355084,0.560330125,0.529885737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.037948343,0.064324152,0.064516129,0.141935484,1.796950354,5.804946375,110.4843949,5.536328143,1.918378341,1.122668606,0.023651543,0.087436015,0.190191356,0.188438028,11.14356458,0.182103403,0.184576414,0.703034835,0,0,0.130312188,0.323286907,0.374414217,0.464834535,1.682415668,0.370987949,0.468928278,1.771353291,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.023683802,0.040361539,0.029383886,0.075641467
14,19,11000000,206,2,1,0.145631068,0.09223301,0.131067961,0.296116505,115.2330097,0.131067961,0.296116505,0.601941748,0,0,1.20897269,0.519134236,0.415910198,0.643681838,36.19977197,0.415910198,0.643681838,0.528962276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.022770455,0.030939307,0.006944444,0.006944444,2.719919471,5.648177354,123.3110503,5.568371779,1.145377916,0.702672319,0.108085589,0.081448864,0.117070985,0.217130633,10.80668922,0.116593929,0.215873272,0.586313529,0,0,0.458228646,0.351879455,0.307815694,0.519890152,1.634385265,0.307132942,0.527044834,1.764732883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.016961858,0.024413293,0.006287185,0.006699066
0,24,7100000,211,138,37,0,0.113744076,1.180094787,0.222748815,82.28909953,1.071090047,0.194312796,0.090047393,0.009478673,0,0,0.409820763,0.923648042,0.536881674,43.30145521,0.904837921,0.492965638,0.286930384,0.097126394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047370042,0.055181603,0.046296296,0.074074074,0,6.389953496,112.5438255,5.594384291,5.977235049,3.910379672,0,0.097741678,0.57373045,0.175038713,9.434983649,0.534410225,0.156397808,0.089639336,0.009127055,0,0,0.29785035,0.522242877,0.446850416,1.660067787,0.514032405,0.420195956,0.557894978,0.092519404,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.026682528,0.036772612,0.025567833,0.051961058
37,78,16000000,183,30,15,0.202185792,0.426229508,1.491803279,0.218579235,88.36612022,1.142076503,0.18579235,0.021857923,0,0,0.552313445,0.860469136,1.901037462,0.560890337,59.23330988,1.961589974,0.466946241,0.146620694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.035747055,0.0558527,0.038888889,0.016666667,3.659023565,11.41716995,133.3061881,5.44014958,3.91933215,2.929247272,0.135574647,0.260838093,0.639930392,0.172462038,9.713210021,0.551670737,0.150845759,0.021833292,0,0,0.319670081,0.482349017,0.744907042,0.463624103,1.699957879,0.749727733,0.40092201,0.206204302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.022868965,0.03705339,0.023371683,0.015303353
2,0,7000000,190,65,32,0.010526316,0,1.336842105,0.194736842,102.5210526,1.315789474,0.189473684,0.452631579,0.363157895,0.131578947,0.102326052,0,1.703470012,0.492239977,34.03495058,1.7044179,0.477974936,0.529918054,0.482180372,0.338925522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012402565,0.017984694,0,0,1.100562343,0,112.2105087,5.480770182,4.926636679,3.748075346,0.01028097,0,0.609041193,0.157309971,10.31393599,0.589659958,0.153256583,0.443426491,0.125848246,0.071761469,0.090481048,0,0.71118832,0.415082007,1.625022622,0.707216847,0.409123248,1.77158531,0.390373351,0.235548582,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.01051744,0.015623941,0,0
19,65,3300000,188,72,27,0.10106383,0.345744681,2.281914894,0.723404255,114.8829787,2.239361702,0.718085106,0.441489362,0.111702128,0.143617021,0.335747129,0.761811084,2.71858184,1.278403544,43.06477061,2.679121817,1.279326591,0.508517732,0.315840745,0.351637426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.037079467,0.066826978,0.03960396,0.079207921,3.010261792,10.47707136,95.82910239,5.469315758,5.065398658,3.560182929,0.081680635,0.228899336,0.755237071,0.379656288,10.7936336,0.725942643,0.373986199,0.432704116,0.074602095,0.07476616,0.233676115,0.449456033,0.850910741,0.88777354,1.659314374,0.840542995,0.908829816,1.622832185,0.272945289,0.241558942,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.02336784,0.041260223,0.023604119,0.054334824
72,75,9250000,153,9,5,0.470588235,0.490196078,0.738562092,0.869281046,113.124183,0.718954248,0.810457516,0.862745098,0.019607843,0.013071895,0.851151105,1.000773695,1.03727402,1.110315333,40.98929903,1.00300546,0.998364676,0.459674134,0.139103721,0.113955676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024087524,0.033547392,0.022900763,0.022900763,4.320303573,11.20918559,118.9364528,5.246852498,2.514464509,1.856336749,0.211174545,0.282801511,0.44341986,0.41521125,10.727617,0.428927877,0.396842666,0.832666083,0.018147209,0.012197006,0.398153427,0.523932832,0.557421455,0.799475899,1.652433943,0.544856329,0.751684674,1.318021231,0.129896455,0.099502021,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.017659062,0.025976764,0.016736239,0.020384574
8,18,5000000,209,1,0,0.038277512,0.086124402,0.354066986,0.129186603,101.8086124,0.311004785,0.124401914,0.373205742,0.004784689,0,0.237107772,0.342851173,0.713196499,0.40139158,32.86732833,0.682137087,0.396896314,0.484817334,0.069171446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03045831,0.053518491,0.024390244,0.024390244,2.205034028,5.486522093,104.5752134,5.584052472,0.711572489,0,0.035189329,0.076654543,0.267960513,0.11163456,10.2851076,0.240375167,0.10775422,0.366802385,0.004693834,0,0.181492247,0.260747356,0.446655339,0.347947783,1.619599579,0.432726705,0.347698668,1.469120102,0.066792861,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.020705149,0.036064246,0.01748921,0.021551394
21,66,27300000,175,247,90,0.12,0.428571429,0.857142857,0.28,136.7942857,0.748571429,0.257142857,0.582857143,0.062857143,0,0.527845327,1.357942034,1.05435215,0.683466485,51.58346625,0.985344163,0.649617798,0.528218495,0.243402267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.037209341,0.051875956,0.006369427,0.050955414,3.10651279,10.55322195,148.9203574,5.391821211,6.835602686,4.935310146,0.093480555,0.261691678,0.483973635,0.20838239,11.56330684,0.439348875,0.194502474,0.568129819,0.049549251,0,0.311487023,0.608929974,0.562419074,0.546105633,1.683101258,0.539505615,0.531096857,1.759414087,0.216886478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.023415531,0.035346718,0.005813414,0.039662393
245,63,10000000,215,5,2,1.381395349,0.334883721,1.441860465,0.725581395,117.0744186,1.427906977,0.720930233,0.776744186,0.311627907,0.120930233,2.7005759,0.985617061,1.41919955,1.235777598,34.44084793,1.401988838,1.236621517,0.517378912,0.48395243,0.326807082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.024579291,0.080568975,0.017241379,0.120689655,5.554534065,10.32261883,120.8859829,5.614763315,1.918378341,1.122668606,0.271061623,0.224166786,0.630367226,0.380240552,10.87492672,0.611431302,0.374735439,0.751852824,0.12086669,0.068800984,0.563638177,0.519702998,0.654494834,0.865900772,1.62684401,0.647302605,0.885937051,1.683249475,0.39154916,0.229683083,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.017913132,0.045633755,0.013564355,0.069776797
40,98,4000000,187,71,37,0.213903743,0.572192513,0.732620321,0.331550802,88.28877005,0.679144385,0.331550802,0.262032086,0.016042781,0,0.584034219,1.243856734,1.033396675,0.774054575,50.31451652,1.033702665,0.774054575,0.498170998,0.125977291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.018340932,0.041851145,0.006535948,0.019607843,3.735916273,12.69348093,99.7879621,5.463543746,5.046349244,3.910379672,0.140567407,0.307324487,0.441254408,0.235470137,9.709752211,0.414371422,0.233975492,0.258767028,0.015054797,0,0.329803804,0.584506261,0.556276786,0.603953888,1.679941783,0.5539648,0.613577261,1.554337706,0.118364749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.014427368,0.030551955,0.005951428,0.017741075
143,90,8000000,210,5,3,1.285714286,1.138095238,0.395238095,0.414285714,117.6095238,0.376190476,0.404761905,0.357142857,0,0.004761905,4.44576953,7.376088108,0.84206183,0.827046231,35.28435283,0.833741071,0.802493835,0.509311787,0,0.069006556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05475899,0.063568399,0.082352941,0.082352941,5.009886101,12.20386965,115.3860936,5.589230426,1.918378341,1.42474476,0.268971301,0.409678103,0.290957974,0.274015311,10.89461806,0.277605672,0.267852185,0.351250874,0,0.00464204,0.602651327,0.982982606,0.49470186,0.636679867,1.630529708,0.489936186,0.6318025,1.628179492,0,0.063445608,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.028566832,0.040083409,0.031660568,0.05573176
5,0,17500000,210,2,2,0.023809524,0,0.057142857,0,114.7238095,0.057142857,0,0.314285714,0,0,0.152819629,0,0.270691881,0,25.46599017,0.270691881,0,0.465340041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.07496974,0.063684156,0,0.1,1.796950354,0,135.8098105,5.589230426,1.145377916,1.122668606,0.022583844,0,0.054306681,0,10.78768781,0.054205732,0,0.309663751,0,0,0.127745146,0,0.220122488,0,1.577146977,0.21978148,0,1.351032585,0,0,0,0.025993019,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.032205413,0.040126216,0,0.062833066
11,0,8000000,218,1,1,0.050458716,0,0.036697248,0.009174312,110.2155963,0.032110092,0.009174312,0.311926606,0,0,0.23947864,0,0.211494812,0.095561676,25.25728138,0.20109412,0.095561676,0.4741667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.042700216,0.076222364,0,0,2.49489805,0,115.3860936,5.629805363,0.711572489,0.702672319,0.04520406,0,0.035505759,0.009073775,10.61688115,0.031160922,0.009071802,0.307370497,0,0,0.182870884,0,0.179248002,0.092022525,1.575692122,0.171505493,0.092250624,1.403652209,0,0,0,0.025993019,0,0,0,0,0,0,0,0,0,0,0,0.045684867,0.025289106,0.044346635,0,0
82,36,1400000,210,104,57,0.39047619,0.171428571,0.419047619,0.961904762,117.4190476,0.4,0.957142857,0.738095238,0.280952381,0,0.725413436,0.586240032,0.630651708,1.679734597,31.70098966,0.612470095,1.678194356,0.492018779,0.450538272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03352062,0.052276194,0.070967742,0.103225806,4.450501864,7.858645551,79.9251991,5.589230426,5.57462017,4.402281333,0.195210727,0.137312503,0.303699085,0.434513992,10.88761579,0.29038276,0.427765885,0.715403733,0.117064456,0,0.369317517,0.381620622,0.412482142,1.078776723,1.613891554,0.403340611,1.108198601,1.514637192,0.369128045,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.021994978,0.035523226,0.030337235,0.064006794
51,20,2700000,206,40,15,0.247572816,0.097087379,0.36407767,0.932038835,108.368932,0.359223301,0.927184466,0.752427184,0.247572816,0,0.577521138,0.296797972,0.646544944,1.405648091,33.90287139,0.645500281,1.389696873,0.485767115,0.432653674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.014427624,0.050085865,0.012658228,0.063291139,3.976546026,5.804946375,91.85876254,5.568371779,4.285349159,2.929247272,0.153765973,0.085204918,0.273669183,0.428533656,10.54553117,0.268241371,0.421919353,0.72892965,0.112001619,0,0.327765217,0.233181357,0.419290178,0.951129851,1.624423019,0.417541328,0.966510961,1.475064921,0.35690545,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.011921943,0.034543877,0.010590243,0.046571339
208,125,8600000,157,78,37,1.324840764,0.796178344,1.356687898,0.394904459,124.0700637,1.318471338,0.394904459,0.777070064,0.433121019,0.159235669,1.246618814,1.107890427,1.2910577,0.695756016,31.88523383,1.276203387,0.695756016,0.417543582,0.497092642,0.367066579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025424272,0.068252988,0,0.093023256,5.388658268,14.18622677,117.1417633,5.274667095,5.17486869,3.910379672,0.269873148,0.358802194,0.613204493,0.265479663,11.12764857,0.590204044,0.263545092,0.752159801,0.13059264,0.078190179,0.463164229,0.552217653,0.625031618,0.554100946,1.614813635,0.61836977,0.562217177,1.090471401,0.400222723,0.248664955,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.018341942,0.041757251,0,0.060167985
4,23,3000000,171,6,3,0.023391813,0.134502924,0.34502924,0.298245614,117.2573099,0.315789474,0.298245614,0.257309942,0.01754386,0.005847953,0.151588311,0.552568509,1.025106235,0.622090752,28.38357835,0.985027227,0.622090752,0.438435471,0.131671794,0.076471911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.009427998,0.042037905,0,0.05,1.613625319,6.249428431,93.92346248,5.366840361,2.095846303,1.42474476,0.022207883,0.112640456,0.262739895,0.218266758,10.88166387,0.243226901,0.216995371,0.254156839,0.016367504,0.005667937,0.126885552,0.366994796,0.553816666,0.505444612,1.595814367,0.539408844,0.512211114,1.199450604,0.123384522,0.069697964,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.008309243,0.030648228,0,0.039091232
